,ID,Mesto,Okres,Druh,Stav,Ulica,Vytah,Ener_cert,Uzit_plocha,Latitude,Longitude,Cena,Rok_vystavby,Podlazie,Pocet_nadzem_podlazi,Lodzia,Balkon,Garazove_statie,Kurenie,Garaz
139,nehnutelnosti.sk_4140784,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Trnavska cesta,,,83,48.1636363,17.1465239,319000,,,,,,,,
140,nehnutelnosti.sk_4165265,Bratislava IV - Zahorska Bystrica,okres Bratislava,3 izbovy byt,Novostavba,Bratislavska,,,79,48.240272,17.0343188,249990,,,,,,,,
141,nehnutelnosti.sk_4233353,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Pôvodný stav,Jelenia,Ano,,84,48.1484473,17.1076452,259000,,2,,,,,"Lokalne, Krb",
142,nehnutelnosti.sk_4231776,Bratislava IV - Karlova Ves,okres Bratislava,2 izbovy byt,Novostavba,,,,65,48.1591644,17.0518436,146000,,,,,,,,
143,nehnutelnosti.sk_4226958,Bratislava II - Ruzinov,okres Bratislava,4 izbovy byt,Novostavba,Ruzinovska,Ano,,150,48.1573857,17.1624457,495000,,1,8,Ano,Ano,,,
144,nehnutelnosti.sk_4084365,Bratislava IV - Devinska Nova Ves,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,,,,74,48.2094421,16.9727783,146000,,,,,,,,
145,nehnutelnosti.sk_4194130,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Novostavba,Hrachova,,,71,48.1463217,17.1803186,179990,,,,,,,,
146,nehnutelnosti.sk_4179409,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Novostavba,,,,68,48.12118102,17.09670325,208000,,,,,,,,
147,nehnutelnosti.sk_3891985,Bratislava IV - Zahorska Bystrica,okres Bratislava,4 izbovy byt,Novostavba,Ota Holuska,,A,114,48.2332221,17.0422807,411101,2020,4,,,,,,
148,nehnutelnosti.sk_4203486,Bratislava III - Nove Mesto,okres Bratislava,4 izbovy byt,Kompletná rekonštrukcia,Letna,,,135,48.1709492,17.1323727,448000,,,,,,,,
149,nehnutelnosti.sk_4208514,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,,,A,101,48.151145815814,17.121543170812,295000,1900,,,,,,,
150,nehnutelnosti.sk_4233027,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Luzicka,Ano,,88,48.150764848968,17.124755167197,353333,1960,4,,,2 m,,,
151,nehnutelnosti.sk_4213738,Bratislava IV - Dubravka,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Povazanova 2,Ano,,37,48.18398530267,17.037198779906,120000,,12,12,,,,,
152,nehnutelnosti.sk_4074101,Bratislava II - Vrakuna,okres Bratislava,2 izbovy byt,Novostavba,Majoranova,,A,59,48.1539408,17.1929918,148396,2020,2,2,,Ano,,,
153,nehnutelnosti.sk_4219203,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Sandorova,Ano,,62,48.1555448,17.1747538,159000,1968,,8,,,,Ustredne,
154,nehnutelnosti.sk_4120621,Bratislava II - Vrakuna,okres Bratislava,2 izbovy byt,Novostavba,Hradska,Ano,,40,48.1515887,17.2007772,111500,2020,3,4,,,,,Ano
155,nehnutelnosti.sk_4160414,Bratislava IV - Zahorska Bystrica,okres Bratislava,4 izbovy byt,Novostavba,Ota Holuska,Ano,A,105,48.233215593539,17.042328796367,395328,,4,4,,,,,
156,nehnutelnosti.sk_4068288,Bratislava IV - Zahorska Bystrica,okres Bratislava,3 izbovy byt,Novostavba,Ota Holuska,Ano,A,79,48.2332221,17.0422807,224751,2020,4,5,,,,,
157,nehnutelnosti.sk_4225545,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Novostavba,Svatovavrinecka 4,Ano,,89,48.1678699,17.1182294,399999,,4,4,,,,,
158,nehnutelnosti.sk_4224363,Bratislava III - Nove Mesto,okres Bratislava,1 izbovy byt,Novostavba,Stara Vajnorska,,B,26,48.1866303,17.1742587,92000,2015,1,3,,,,Ustredne,
159,nehnutelnosti.sk_4219582,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Novostavba,Budovatelska,Ano,,101,48.149689039845,17.127005652822,399000,2020,6,6,,,,,
160,nehnutelnosti.sk_4122161,Bratislava III - Nove Mesto,okres Bratislava,4 izbovy byt,Novostavba,Cesta na Kamzik,,,190,48.170651263397,17.102888356894,480000,,,,,,,,
161,nehnutelnosti.sk_4203269,Bratislava V - Petrzalka,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Rovniankova,,,36,48.1164704,17.1112618,106900,,10,12,,,,,
162,nehnutelnosti.sk_4159768,Bratislava IV - Zahorska Bystrica,okres Bratislava,5 a viac izbovy byt,Novostavba,Ota Holuska,Ano,A,141,48.233215593539,17.042328796367,522985,,5,5,,,,,
163,nehnutelnosti.sk_4163212,Bratislava IV - Zahorska Bystrica,okres Bratislava,5 a viac izbovy byt,Novostavba,Otta Holuska,,A,123,48.23515006533,17.039633989334,473436,2020,,,,,1 x,,
164,nehnutelnosti.sk_4148284,Bratislava II - Vrakuna,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Ciernovodska,,,49,48.1386921,17.2118231,121900,,,,,,,,
165,nehnutelnosti.sk_4214246,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Vo výstavbe,Tomasikova,Ano,,60,48.1632572,17.1552127,179900,2021,3,6,,Ano,,,
166,nehnutelnosti.sk_4076455,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Velehradska,,,70,48.1498593,17.130375,199900,,,,,,,,
167,nehnutelnosti.sk_4206781,Bratislava II - Ruzinov,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Martincekova,,,33,48.149365736572,17.147628037872,129900,,1,11,4 m,,,Ustredne,
168,nehnutelnosti.sk_4174702,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Riazanska,Ano,,66,48.171757204518,17.133617771952,173000,,4,,3 m,,,,
169,nehnutelnosti.sk_4213645,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Novostavba,Tovarenska,Ano,A,51,48.1447573,17.1245426,264900,2020,18,30,,,,,
170,nehnutelnosti.sk_4208986,Bratislava II - Ruzinov,okres Bratislava,4 izbovy byt,Pôvodný stav,Ondrejovova 12,,A,74,48.152544768019,17.176210900982,190000,1967,,,,,,,
171,nehnutelnosti.sk_4196638,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Pôvodný stav,Dunajska,,,49,48.1452411,17.1175669,173000,,,,,,,,
172,nehnutelnosti.sk_4224741,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Narcisova,,,66,48.1546141,17.1614446,190000,,,,,,,,
173,nehnutelnosti.sk_4071079,Bratislava IV - Zahorska Bystrica,okres Bratislava,4 izbovy byt,Novostavba,Ota Holuska,Ano,A,99,48.2332221,17.0422807,322354,,1,4,,,,,
174,nehnutelnosti.sk_4219683,Bratislava V - Jarovce,okres Bratislava,Mezonet,Vo výstavbe,Jantarova,,A,73,48.0666235,17.1145183,179900,,,,,,,,
175,nehnutelnosti.sk_4211024,Bratislava II - Ruzinov,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Kvetna,,,31,48.15270799,17.13271079,125000,,2,6,,,,,
176,nehnutelnosti.sk_4193748,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Romanova,Ano,,71,48.113871550231,17.110222675442,184990,,,,3 m,,,,
177,nehnutelnosti.sk_4180962,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Rumancekova,Ano,nema,57,48.1506873,17.1565877,182800,,6,,,Ano,,,
178,nehnutelnosti.sk_4166115,Bratislava IV - Zahorska Bystrica,okres Bratislava,4 izbovy byt,Novostavba,Ota Holuska,,A,107,48.234537035208,17.040655281337,399101,2020,,,,,,,
179,nehnutelnosti.sk_4184192,Bratislava IV - Dubravka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Homolova,Ano,,78,48.1949301,17.0273882,171900,1975,2,12,Ano,,,,
180,nehnutelnosti.sk_4237354,Bratislava IV - Devinska Nova Ves,okres Bratislava,1 izbovy byt,Novostavba,Opletalova,,nema,55,48.22610383,16.97974847,126500,2007,1,4,,Ano,,,
181,nehnutelnosti.sk_4231292,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Novostavba,Landererova,Ano,B,61,48.1424862,17.1262505,310000,2016,32,33,,,,,
182,nehnutelnosti.sk_4239937,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Liscie nivy,Ano,nema,83,48.15731967,17.14012599,225000,1985,3,9,,,,,
183,nehnutelnosti.sk_4222840,Bratislava III - Raca,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Racianska,Ano,,41,48.18865094,17.13191072,124900,1979,4,7,Ano,,,,
184,nehnutelnosti.sk_4229401,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Vajanskeho nabrezie,Ano,nema,62,48.1407291,17.11406706,260000,1958,5,6,,,,,
185,nehnutelnosti.sk_4202850,Bratislava I - Stare Mesto,okres Bratislava,Mezonet,Kompletná rekonštrukcia,Pribinova 22,,,90,48.1485371,17.1075499,570000,,,,,,,,
186,nehnutelnosti.sk_4224941,Bratislava IV - Devinska Nova Ves,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Ivana Bukovcana,Ano,,66,48.2078275,16.9810639,167000,1988,,,Ano,,,,
187,nehnutelnosti.sk_4242135,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Dobsinskeho,,,60,48.1584156,17.1124891,234900,,1,4,,,,,
188,nehnutelnosti.sk_4146009,Bratislava IV - Karlova Ves,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Hany Melickovej,Ano,,70,48.1496259,17.0545065,159990,,4,6,,Ano,,,
189,nehnutelnosti.sk_4241824,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Kocelova,,,58,48.1534867,17.1304333,209900,,,,,Ano,,Ustredne,
190,nehnutelnosti.sk_4214439,Bratislava V - Petrzalka,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Lachova 39,,,33,48.12341016324,17.117463024734,119990,,,,,,,,
191,nehnutelnosti.sk_4225982,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Novostavba,Rusovska cesta,Ano,B,107,48.12822459,17.09474032,299400,2010,5,5,,,,,
192,nehnutelnosti.sk_4224373,Bratislava IV - Karlova Ves,okres Bratislava,3 izbovy byt,Novostavba,Stare Grunty 326,,,79,48.1512864,17.0658045,253000,,,,,,,,
193,nehnutelnosti.sk_4181721,Bratislava V - Petrzalka,okres Bratislava,2 izbovy byt,Novostavba,Budatinska,,,70,48.10127636,17.09942833,209300,2014,,,,Ano,Ano,,
194,nehnutelnosti.sk_4226657,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Novostavba,Gagarinova,Ano,B,72,48.150544787989,17.170071238168,189000,2014,1,5,,,,,
195,nehnutelnosti.sk_4211637,Bratislava II - Vrakuna,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Krikova,Ano,B,86,48.1448473,17.2084212,146000,1985,2,8,,,,,
196,nehnutelnosti.sk_4215088,Bratislava IV - Dubravka,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Kapitana rasu,,,36,48.188822857179,17.029096233985,121900,,,,,,,,
197,nehnutelnosti.sk_4204826,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Blagoevova,,,76,48.126665671633,17.12877967364,177000,,,,,,,,
198,nehnutelnosti.sk_4241084,Bratislava II - Ruzinov,okres Bratislava,4 izbovy byt,Novostavba,Mierova,,,86,48.1575957,17.1628021,295000,,,,,,,,
199,nehnutelnosti.sk_4224939,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Mierova 38,,,82,48.1575957,17.1628021,229000,,,,,,,,
200,nehnutelnosti.sk_4211751,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,,Ano,,61,48.121152679631,17.129617812959,172000,,13,13,Ano,,,,
201,nehnutelnosti.sk_4222758,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Tematinska,Ano,,68,48.1087604,17.1122697,174990,,3,12,,Ano,,,
202,nehnutelnosti.sk_4237876,Bratislava IV - Dubravka,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,,,,38,48.1936799,17.0308864,126990,,,,,,,,
203,nehnutelnosti.sk_4237884,Bratislava IV - Dubravka,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Ozvoldikova,,,38,48.1936799,17.0308864,126990,,,,,,,,
204,nehnutelnosti.sk_4214133,Bratislava IV - Dubravka,okres Bratislava,1 izbovy byt,Novostavba,Nejedleho,Ano,,35,48.1926572,17.0367045,109900,2013,7,12,,Ano,,,
205,nehnutelnosti.sk_4194517,Bratislava V - Petrzalka,okres Bratislava,Apartman,Novostavba,Pri Smaltovni 1,,,71,48.1215558,17.0954251,195000,,,,,,,,
206,nehnutelnosti.sk_4241755,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Haburska,Ano,,45,48.1625977,17.1529601,192000,1989,3,12,Ano,,,,
207,nehnutelnosti.sk_4224887,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Novostavba,Racianske Myto,Ano,A,48,48.15737559,17.11921319,205000,2020,4,12,,,,,
208,nehnutelnosti.sk_4229379,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Novostavba,Jegeho,Ano,B,59,48.15679972,17.13569948,179000,2009,6,8,,,,,
209,nehnutelnosti.sk_4177593,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Kompletná rekonštrukcia,Ticha,,nema,182,48.15196573,17.08452758,425000,1997,5,5,,,,,
210,nehnutelnosti.sk_4222840,Bratislava III - Raca,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Racianska,Ano,,41,48.18865094,17.13191072,124900,1979,4,7,Ano,,,,
211,nehnutelnosti.sk_4192328,Bratislava III - Nove Mesto,okres Bratislava,4 izbovy byt,Novostavba,Tomasikova,,B,112,48.16916255,17.14963371,334000,2007,11,11,,,,,
212,nehnutelnosti.sk_4152181,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Novostavba,Suche myto,Ano,B,41,48.14705789,17.10688712,220000,2015,6,7,,,,,
213,nehnutelnosti.sk_3487956,Bratislava IV - Devinska Nova Ves,okres Bratislava,2 izbovy byt,Vo výstavbe,Bystricka,,,45,48.2243439,16.9798494,141000,,2,5,,,,,
214,nehnutelnosti.sk_4095704,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Palarikova,,nema,58,48.15693231,17.11226574,182000,,2,3,,,,,
215,nehnutelnosti.sk_4202156,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Kosicka,,nema,60,48.14852497,17.13412545,220000,1958,1,5,,,,,
216,nehnutelnosti.sk_4181670,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Novostavba,Sancova,Ano,B,94,48.15721458,17.11464991,325000,2020,2,5,,,,,
217,nehnutelnosti.sk_4093697,Bratislava IV - Dubravka,okres Bratislava,2 izbovy byt,Novostavba,Ulica Martina Granca,Ano,B,52,48.1965709,17.0273077,169900,2014,1,4,,,,,
218,nehnutelnosti.sk_4072824,Bratislava I - Stare Mesto,okres Bratislava,Apartman,Kompletná rekonštrukcia,Sancova,Ano,nema,62,48.1571318,17.1165516,181100,,1,6,,,,,
219,nehnutelnosti.sk_4181202,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Pôvodný stav,Teplicka,Ano,nema,68,48.17471094,17.125745,169900,1958,1,5,,,,,
220,nehnutelnosti.sk_4050751,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Novostavba,Vlcie hrdlo,Ano,nema,32,48.13058652,17.18088708,76900,,,,,,,,
221,nehnutelnosti.sk_4181342,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Novostavba,Tomasikova,Ano,B,61,48.16433732,17.15351218,173900,2020,,7,,,,,
222,nehnutelnosti.sk_4184027,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Vo výstavbe,Slavicie udolie,Ano,,126,48.1522912,17.0838863,,2020,2,4,,,Ano,,
223,nehnutelnosti.sk_4230770,Bratislava IV - Dubravka,okres Bratislava,1 izbovy byt,Novostavba,Kristy bendovej,Ano,,37,48.195531615294,17.030653299461,123990,2011,1,,,,,,
224,nehnutelnosti.sk_4124483,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Novostavba,Tovarenska,,,51,48.144379995478,17.12557840321,259000,,,,,,,,
225,nehnutelnosti.sk_4093841,Bratislava IV - Devinska Nova Ves,okres Bratislava,2 izbovy byt,Vo výstavbe,Bystricka,Ano,nema,54,48.2243439,16.9798494,142000,2020,2,4,,,,,
226,nehnutelnosti.sk_4172430,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Vo výstavbe,Slavicie udolie,Ano,,127,48.152289044695,17.0833406,,2020,2,4,,,Ano,,
227,nehnutelnosti.sk_4172146,Bratislava III - Nove Mesto,okres Bratislava,2 izbovy byt,Novostavba,Bajkalska,Ano,B,58,48.1542939,17.1455133,212000,,11,22,,,Ano,,
228,nehnutelnosti.sk_4219232,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Uranova,,nema,65,48.1621532,17.1730417,184900,,2,4,,Ano,,,
229,nehnutelnosti.sk_4151947,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Pôvodný stav,Tomasikova 12572/50D,Ano,C,68,48.16879949,17.15085288,214900,2018,1,12,,,,,
230,nehnutelnosti.sk_4099165,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Pôvodný stav,Hranicna,,,54,48.1488891,17.1579435,198000,,,,,,,,
231,nehnutelnosti.sk_4183999,Bratislava I - Stare Mesto,okres Bratislava,Mezonet,Kompletná rekonštrukcia,Ticha,Ano,nema,182,48.15196573,17.08452758,425000,1997,5,5,,,,,
232,nehnutelnosti.sk_4154969,Bratislava III - Nove Mesto,okres Bratislava,2 izbovy byt,Novostavba,Bajkalska,Ano,B,61,48.1542939,17.1455133,199000,,5,23,,Ano,,,
233,nehnutelnosti.sk_4040405,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Chemicka,,nema,80,48.17458897,17.15768727,179400,,4,4,,,,,
234,nehnutelnosti.sk_4192269,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Novostavba,Mateja Bela,,nema,140,48.15025814,17.10511051,349900,2000,3,3,,,,,
235,nehnutelnosti.sk_4155937,Bratislava IV - Dubravka,okres Bratislava,1 izbovy byt,Čiastočná rekonštrukcia,Landauova,Ano,nema,29,48.1844234,17.0403902,99900,,1,8,,,,,
236,nehnutelnosti.sk_4106451,Bratislava III - Nove Mesto,okres Bratislava,2 izbovy byt,Novostavba,Uhrova,Ano,,54,48.1646449,17.0948226,148000,2020,3,6,,Ano,,,
237,nehnutelnosti.sk_4160874,Bratislava III - Nove Mesto,okres Bratislava,2 izbovy byt,Čiastočná rekonštrukcia,Odborarska,,nema,58,48.1789026,17.1399051,139900,,1,2,,,,,
238,nehnutelnosti.sk_4011002,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Novostavba,Racianske Myto,Ano,A,48,48.15737559,17.11921319,195000,2020,4,12,,,,,
239,nehnutelnosti.sk_4240517,Bratislava III - Nove Mesto,okres Bratislava,4 izbovy byt,Kompletná rekonštrukcia,Vajnorska,,,250,48.174709071164,17.14462759257,,,4,4,,,,,
240,nehnutelnosti.sk_4241873,Bratislava II - Vrakuna,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Rajecka,Ano,,37,48.143628518955,17.20503068449,117000,,9,10,4 m,,,,
241,nehnutelnosti.sk_4205468,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Mlynarovicova,,,69,48.126983837266,17.121544360852,179000,,,,,,,,
242,nehnutelnosti.sk_4241519,Bratislava II - Vrakuna,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Rajecka,Ano,,37,48.143628518955,17.20503068449,117000,,9,10,4 m,,,,
243,nehnutelnosti.sk_4173093,Bratislava IV - Dubravka,okres Bratislava,2 izbovy byt,Novostavba,61,Ano,,71,48.194494996872,17.037678886373,175000,2001,2,5,2 m,,,,
244,nehnutelnosti.sk_4199895,Bratislava V - Jarovce,okres Bratislava,Iny byt,Pôvodný stav,Jantarova,,A,129,48.0666235,17.1145183,199900,,,4,,,,,
245,nehnutelnosti.sk_4219682,Bratislava V - Jarovce,okres Bratislava,Mezonet,Vo výstavbe,Jantarova,,A,46,48.0666235,17.1145183,154900,,,,,,,,
246,nehnutelnosti.sk_3939029,Bratislava II - Vrakuna,okres Bratislava,2 izbovy byt,Novostavba,Hradska,Ano,,55,48.1515887,17.2007772,125399,,2,3,,Ano,,,
247,nehnutelnosti.sk_4211080,Bratislava III - Nove Mesto,okres Bratislava,4 izbovy byt,Novostavba,Frankovska 1F,,B,106,48.1713186,17.1206163,389000,2010,2,3,,6 m,,,
248,nehnutelnosti.sk_4221822,Bratislava III - Nove Mesto,okres Bratislava,2 izbovy byt,Novostavba,Tupeho,Ano,,58,48.165463439777,17.11706265498,196900,,,,,3 m,1 x,,
249,nehnutelnosti.sk_4161194,Bratislava II - Vrakuna,okres Bratislava,3 izbovy byt,Pôvodný stav,Stavbarska,Ano,nema,63,48.1398015,17.2044303,119900,,6,8,,Ano,,,
250,nehnutelnosti.sk_4240988,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Nezabudkova,Ano,B,74,48.1510737,17.1525755,237900,1975,3,8,,,,,
251,nehnutelnosti.sk_4229577,Bratislava III - Nove Mesto,okres Bratislava,Garsonka,Kompletná rekonštrukcia,Smikova,,,,48.176153260888,17.12615404337,103990,,,,,,,,
252,nehnutelnosti.sk_4239182,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Kozmonauticka,Ano,,62,48.163333418805,17.163233594228,186990,,7,7,6 m,,,,
253,nehnutelnosti.sk_4206538,Bratislava III - Nove Mesto,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,Kukucinova,,,107,48.1686155,17.1282988,299900,,,,,,,,
254,nehnutelnosti.sk_4211236,Bratislava V - Petrzalka,okres Bratislava,Dvojgarsonka,Pôvodný stav,Pecnianska,,,53,48.1112465,17.1110864,135000,,,,,,,,
255,nehnutelnosti.sk_4183165,Bratislava II - Podunajske Biskupice,okres Bratislava,2 izbovy byt,Novostavba,Kazanska,Ano,,45,48.134214505352,17.205122976061,127000,,,,,,,,
256,nehnutelnosti.sk_3939430,Bratislava II - Vrakuna,okres Bratislava,3 izbovy byt,Novostavba,Hradska,Ano,,89,48.1515887,17.2007772,163399,,2,3,,Ano,,,
257,nehnutelnosti.sk_4225603,Bratislava I - Stare Mesto,okres Bratislava,1 izbovy byt,Novostavba,Sklenarska,,,34,48.1578145,17.079086,133000,,,,,,,,
258,nehnutelnosti.sk_4215875,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Pôvodný stav,Zamocka,Ano,nema,136,48.1447333,17.1016197,450000,,2,4,,Ano,,,
259,nehnutelnosti.sk_4202440,Bratislava IV - Karlova Ves,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Lackova,Ano,,73,48.159195228195,17.049498596915,169500,,,,6 m,,,,
260,nehnutelnosti.sk_3912099,Bratislava V - Petrzalka,okres Bratislava,1 izbovy byt,Novostavba,Zuzany Chalupovej,,,29,48.092775,17.1160554,98500,,,,,,,,
261,nehnutelnosti.sk_4180234,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Novostavba,Tovarenska,,,46,48.1449087,17.1247638,265000,,,,,,,,
262,nehnutelnosti.sk_4227314,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Pôvodný stav,Stefanikova,,,44,48.1544514,17.1062055,145900,,,,,,,,
263,nehnutelnosti.sk_4214783,Bratislava III - Raca,okres Bratislava,Garsonka,Kompletná rekonštrukcia,Racianska,Ano,,27,48.1808007,17.1291856,91000,,5,6,Ano,,,,
264,nehnutelnosti.sk_4240989,Bratislava IV - Karlova Ves,okres Bratislava,4 izbovy byt,Kompletná rekonštrukcia,Veternicova,Ano,B,83,48.1566838,17.043416,182900,1993,3,8,,,,,
265,nehnutelnosti.sk_4242275,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Lenardova,,,65,48.128018912773,17.096520483939,189000,,,,,,,,
266,nehnutelnosti.sk_4225860,Bratislava V - Petrzalka,okres Bratislava,2 izbovy byt,Novostavba,Budatinska 12,,,71,48.104727,17.0976274,175000,,,,,,,,
267,nehnutelnosti.sk_4240523,Bratislava III - Raca,okres Bratislava,2 izbovy byt,Novostavba,Rinok Raca,Ano,,48,48.2085858,17.1499966,185000,2020,4,8,,5 m,,,
268,nehnutelnosti.sk_4231034,Bratislava II - Podunajske Biskupice,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Bodrocka,,,49,48.1324529,17.2093738,126000,,,,,,,,
269,nehnutelnosti.sk_4240877,Bratislava II - Ruzinov,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Trnavska cesta,,,40,48.1636837,17.1467219,149000,,2,,,Ano,,,
270,nehnutelnosti.sk_4240269,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Čiastočná rekonštrukcia,Salviova 50,,,46,48.1575957,17.1628021,170000,,,,,,,,
